ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
7639,25,20783.998260104654,0.21956581259856772,0,20,0,0,-20
7640,39,28433.924469460864,0.030588534142298708,1,483,20974,1575,22066
7641,40,21242.069461673134,0.30117027811112096,1,161,16367,2276,18482
7642,18,21832.855584518362,0.04234643528794058,1,98,6714,2194,8810
7643,26,25111.681159966338,0.03729693992730832,0,47,0,0,-47
7644,63,20799.790013709175,0.09843858253930932,1,300,11219,2693,13612
7645,65,26068.171395701695,6.151711285695134e-05,1,1326,13248,1341,13263
7646,36,20595.047040698704,0.08369374897400164,1,258,11444,1422,12608
7647,35,50126.62422647848,0.02975716044661216,1,459,5684,1349,6574
7648,54,21546.534596028676,0.0003365678586231274,1,646,11552,1982,12888
7649,28,21034.16360782829,0.04950116946684234,1,280,5492,1666,6878
7650,22,31887.939631845104,0.2367553971462689,1,389,5522,2092,7225
7651,18,28976.76308764993,0.03901710903378437,0,36,0,0,-36
7652,18,55816.49138725391,0.17995447162533687,1,179,8577,2860,11258
7653,64,34117.43638995393,0.049490513037509766,1,135,8801,1334,10000
7654,26,26687.412116971504,0.22006934194381425,1,479,8384,1597,9502
7655,18,26277.915372500185,0.04189981617186413,1,1280,7091,3795,9606
7656,48,21454.26510731399,0.03298276993783656,1,707,21605,1821,22719
7657,44,69563.29122071243,0.26896221181597957,1,1235,10143,2673,11581
7658,57,27305.42177568234,0.016860169149362576,1,50,6461,1354,7765
7659,24,24331.31562064747,0.30740346150096787,1,476,5821,1547,6892
7660,32,29405.650382322787,0.24657725629022612,0,43,0,0,-43
7661,29,30192.86192799465,0.054059119235156966,0,8,0,0,-8
7662,32,31178.863306726613,0.5914135028113928,0,6,0,0,-6
7663,19,25715.081072387784,0.05144051601283995,0,80,0,0,-80
7664,24,23658.83980323809,0.002756017305768588,1,1621,14656,1337,14372
7665,19,21467.854827797968,0.09214692844194484,1,356,7574,2798,10016
7666,28,20154.380258344325,0.0722990741849258,1,801,5639,2191,7029
7667,29,22843.39145779838,0.22916988963633944,1,415,6648,1512,7745
7668,75,28989.920656291233,0.015797213219393837,1,976,9354,1343,9721
7669,32,23998.224513357804,0.052796782140524356,0,9,0,0,-9
7670,42,20634.757169487784,0.3165970306283259,1,296,7568,1626,8898
7671,68,25773.958652134916,0.026103803465217436,1,678,6667,1512,7501
7672,32,21872.034026096928,0.039040100026116215,1,223,5269,1818,6864
7673,21,27520.592182149514,0.49058371248410937,0,25,0,0,-25
7674,68,25165.064013238316,0.013298914660388511,1,199,11309,1345,12455
7675,25,44070.901177028776,0.056828627783894484,0,52,0,0,-52
7676,34,64767.63118870747,0.1805745661964216,1,513,5975,1652,7114
7677,53,20612.17059583693,0.04232547385269418,0,15,0,0,-15
7678,46,22484.471432508464,0.005238417858422996,1,308,8857,1641,10190
7679,60,22463.06843357555,0.21954304897836383,0,46,0,0,-46
7680,65,21826.063825533776,0.40109736682407465,1,461,5435,1567,6541
7681,31,20834.193068394652,0.11192014310068173,1,828,7002,2272,8446
7682,43,31266.63274590104,0.015004681872676028,1,681,10045,1442,10806
7683,56,28659.489529928796,0.0004820663581684249,1,82,8765,4209,12892
7684,47,21144.541302518177,0.021982797564055905,1,2297,6375,2757,6835
7685,64,21452.919274174685,0.049047636115739736,1,943,14810,4373,18240
7686,23,30032.226284537646,0.10989842142022227,0,32,0,0,-32
7687,20,25414.581677846716,0.021517698015858268,1,639,5931,1599,6891
7688,45,36607.201435369905,0.34174720266930597,0,55,0,0,-55
7689,19,43760.70695775016,0.04522203351542465,1,337,5242,1400,6305
7690,73,23222.87633906513,0.06120920550204208,1,46,5371,1703,7028
7691,47,20085.33831990947,0.1169052219579632,1,1423,7800,1488,7865
7692,72,25837.703979699592,0.06367943769280236,1,1231,9687,2343,10799
7693,26,71914.27410370247,0.18074242969109328,0,34,0,0,-34
7694,47,39910.13456092006,0.06840917588314731,1,1083,7887,1633,8437
7695,73,24064.195517807806,0.0696166053152904,1,315,6004,1649,7338
7696,27,21380.452062249802,0.07874335314293213,1,228,6697,2143,8612
7697,50,22788.713011176595,0.10505100571076986,1,714,5434,1760,6480
7698,25,21915.285529209923,0.040974170676616836,1,1358,12305,1709,12656
7699,38,25979.46062918068,0.006813144466307088,0,248,0,0,-248
7700,18,24700.445659148816,0.1435672365330117,1,464,5955,1417,6908
7701,60,25749.115457081214,0.015642216789794945,1,669,5727,1967,7025
7702,70,20758.066171097118,0.3102946792969125,0,17,0,0,-17
7703,29,21301.678333519947,0.03523920979956197,1,493,7910,1393,8810
7704,31,25845.792098875434,0.08298998243618665,1,193,14572,2962,17341
7705,44,23743.473898885713,0.008147951659751927,1,858,9940,1755,10837
7706,71,36378.901896616255,0.10931209975074627,0,270,0,0,-270
7707,42,29743.926001580472,0.0982074985062154,0,34,0,0,-34
7708,54,40790.09039438508,0.018500428085712273,1,507,35510,1804,36807
7709,31,34558.249908997175,0.1164990899057963,1,295,6696,1569,7970
7710,19,25900.96986283961,0.057799642497598044,1,96,8099,1543,9546
7711,19,41377.49858457103,0.02239992310125366,1,792,8975,1629,9812
7712,20,21081.04466634574,0.2921431081070463,1,176,6767,1576,8167
7713,37,32620.9128056135,0.3082447740012475,0,51,0,0,-51
7714,60,28292.020683023584,0.1740434033103227,1,822,6627,1456,7261
7715,26,27049.95736165603,0.013457929658377535,1,470,11097,1715,12342
7716,37,20635.75555785094,0.0026062853347089245,0,70,0,0,-70
7717,62,45362.967349855324,0.09859478356171603,1,605,5457,3069,7921
7718,27,34000.4460873263,0.17425757645899914,1,48,5506,2710,8168
7719,35,34831.651657550174,0.03427415580322399,0,97,0,0,-97
7720,67,40407.40530801612,0.047731377860588876,1,230,29239,2237,31246
7721,20,34297.87031713499,0.23588532759465092,1,249,23543,3337,26631
7722,55,22763.284836662642,0.05530359132178279,0,27,0,0,-27
7723,21,22714.273435856147,0.033110675698337394,1,616,5689,2426,7499
7724,18,25382.34547411765,0.03815002008477089,1,203,6525,1857,8179
7725,72,21209.162650189915,0.03498589664751193,1,426,6873,2661,9108
7726,63,20367.827763751833,0.04268989186995959,1,196,7860,1929,9593
7727,44,29744.599306374774,0.0046399696358440465,1,393,7327,1401,8335
7728,18,29810.647356531514,0.11346340558531891,0,24,0,0,-24
7729,47,20391.27125442842,0.02096632008107358,1,620,6005,1363,6748
7730,66,21015.99045122479,0.09128144874316477,1,1005,13528,1676,14199
7731,21,25793.57385211429,0.014737272088018801,1,2396,5989,2410,6003
7732,39,21751.053124464102,0.28219481693579807,1,346,6403,1566,7623
7733,62,67227.54840248372,0.2761603960065008,0,16,0,0,-16
7734,32,22479.10919111384,0.10521783919734097,1,156,5475,1678,6997
7735,21,49019.01962422468,0.05436897748185233,1,200,12674,1395,13869
7736,67,21433.862410015605,0.40818177358164714,0,74,0,0,-74
7737,18,33604.50654094636,0.11864369887236013,1,75,5838,1529,7292
7738,30,39086.64156398851,0.2627858246740512,1,705,22098,1450,22843
7739,21,20872.651223633275,0.3472840959442706,0,88,0,0,-88
7740,35,42339.89556902605,0.15650164289007643,1,631,11229,1405,12003
7741,58,20209.43634903354,0.02056365549722937,1,842,6436,1978,7572
7742,33,25232.923596046636,0.02499483250657979,1,371,26836,1591,28056
7743,44,30274.784897864003,0.012727777649977512,1,1020,6181,2451,7612
7744,30,88046.38530021212,0.0851358734160586,1,312,7263,1452,8403
7745,21,21755.446611628748,0.055106937357433376,1,1815,10670,1829,10684
7746,64,23895.775867807093,0.11504791166309551,1,693,5755,1713,6775
7747,70,28419.382562854145,0.023459215398818557,1,578,14097,1562,15081
7748,49,22323.180395812884,0.04017304992410679,1,846,5942,1904,7000
7749,54,21672.37962168613,0.06426417968937204,1,68,6395,1745,8072
7750,41,29674.303170992927,0.07288930534375303,1,373,10910,2400,12937
7751,73,22390.280923062655,0.06884734483021487,0,11,0,0,-11
7752,41,27451.559548013596,0.009443148132298749,1,355,5855,1617,7117
7753,34,28054.941389307212,0.027087920869652997,1,755,7915,1688,8848
7754,75,20154.62062309883,0.00614545823655935,1,672,5415,1847,6590
7755,23,20450.999352197116,0.03934368757390539,1,254,21931,2161,23838
7756,28,20386.70822808965,0.49172147340605254,0,2,0,0,-2
7757,20,20435.984526995722,0.08611028786331118,0,14,0,0,-14
7758,63,26671.231897989703,0.19899839071146455,1,1008,5383,2133,6508
7759,69,20090.82534023392,0.018554939126890466,1,791,7150,1465,7824
7760,48,25662.320634749693,0.030718457251888882,1,441,6062,1829,7450
7761,28,21249.456296497145,0.18874601538261598,1,3034,5717,1343,4026
7762,36,20633.36940974672,0.01310247769768982,1,245,34337,1381,35473
7763,38,27526.737611042987,0.03296531411434762,1,310,5353,1844,6887
7764,59,22052.813292482402,0.016553856135841233,1,271,7436,1350,8515
7765,18,21353.57390875552,0.15954490580468303,0,116,0,0,-116
7766,71,22942.897428168362,0.26717255462510453,0,103,0,0,-103
7767,21,31332.961167594585,0.30143838049127025,0,30,0,0,-30
7768,29,21556.57323095893,0.015443042385646331,1,345,6331,1476,7462
7769,64,37009.883016518186,0.06624891384849829,0,36,0,0,-36
7770,70,26129.47191583224,0.40767035468711305,0,39,0,0,-39
7771,19,49553.230068337834,0.24314594222714012,0,5,0,0,-5
7772,63,20142.666014885028,0.098901786265608,1,640,5613,1459,6432
7773,34,26823.305543735005,0.014652752806778406,1,1382,6799,1983,7400
7774,24,47049.78567517484,0.10097739783478954,1,424,7636,2081,9293
7775,24,24011.25238594871,0.2744042920191877,1,778,5420,1698,6340
7776,33,24356.93820623186,0.09940246984562282,1,216,6620,1448,7852
7777,19,20364.329917558476,0.19608865502866352,0,315,0,0,-315
7778,45,25516.466774071883,0.2016204808598813,0,14,0,0,-14
7779,22,46912.73619962084,0.2032689497056118,1,77,11821,2503,14247
7780,24,32134.49819216426,0.013463524463551675,1,343,7201,1669,8527
7781,23,34529.279833613175,0.22540031495535096,0,6,0,0,-6
7782,21,20431.538550013014,0.17677336779545427,1,87,6015,1374,7302
7783,75,20215.137345795305,0.2656567945051007,0,1,0,0,-1
7784,29,26978.712708953575,0.2154960348927387,1,586,12018,1441,12873
7785,34,22086.187613268594,0.02540665570550802,1,162,5529,1994,7361
7786,54,24238.573824443618,0.007708747758942961,1,1835,5350,1352,4867
7787,31,45646.42890220811,0.42152941674408373,0,18,0,0,-18
7788,33,21625.252045598114,0.13906909642927823,0,37,0,0,-37
7789,27,20051.510111665077,0.08174573788466376,1,955,6233,1506,6784
7790,51,20290.12009031934,0.15697067795713093,1,40,61806,4467,66233
7791,49,50754.51498543734,0.09912229329949075,1,285,5473,1406,6594
7792,56,21592.769827870827,0.10816480960321707,1,97,9449,1539,10891
7793,61,20602.791086711077,0.04482634112773194,1,746,5621,1539,6414
7794,29,34958.88687541647,0.04159108868617969,1,255,6067,3499,9311
7795,24,36241.614793213885,0.02107016439414192,1,556,13686,1512,14642
7796,18,20040.158666005318,0.20412231096433323,1,616,6076,1516,6976
7797,54,23073.96189588848,0.09688603348457345,1,673,17597,1544,18468
7798,24,68426.44450199461,0.2483158684247192,1,2581,5679,1339,4437
7799,51,23667.235655325458,0.03572777158773868,1,1132,6913,1617,7398
7800,22,24086.078092864595,0.10081966994699518,1,200,9527,1445,10772
7801,35,33644.543291131726,0.5882644752171307,0,163,0,0,-163
7802,22,24538.990432698414,0.20560356416013148,1,759,6485,1444,7170
7803,51,41014.589603474175,0.251718155156113,1,311,6525,1717,7931
7804,38,30979.391365226547,0.15895281080445958,1,53,7780,1388,9115
7805,44,22181.02664634679,0.11395384913487164,1,292,20929,1494,22131
7806,21,21640.986170152217,0.023475494025698047,1,527,7146,1498,8117
7807,25,22931.88769922372,0.03753796184608593,1,124,6419,1673,7968
7808,59,21938.10664885841,0.18292299446500254,0,118,0,0,-118
7809,27,41842.94096763063,0.05413525689514146,1,325,7581,1745,9001
7810,60,25269.876349770555,0.09962551883401514,1,405,73258,1476,74329
7811,62,23905.600513444384,0.05625579868024456,1,69,5756,1869,7556
7812,18,27925.43276840872,0.09348543916871004,1,431,7038,3831,10438
7813,26,22495.88457087883,0.021513032109998276,1,271,18307,3222,21258
7814,20,22603.68533578459,0.17586276275488283,1,567,6188,1422,7043
7815,49,25383.025563002382,0.009714775230189644,1,489,5512,1770,6793
7816,23,23334.213721379194,0.235972147699748,1,128,5511,2099,7482
7817,18,22625.247975883423,0.2393341708641926,0,115,0,0,-115
7818,20,22732.922508176864,0.09947534238695328,1,1332,9554,2260,10482
7819,20,24126.17921846387,0.015313547353874735,1,302,8690,2044,10432
7820,39,22197.333579770104,0.27854521353717876,1,345,7495,1372,8522
7821,33,20456.304547473384,0.16766421282663466,1,138,8877,1795,10534
7822,50,20600.281433861466,0.39113070030445357,1,182,5578,2373,7769
7823,19,24113.186314224084,0.25840034352645475,1,308,6541,1646,7879
7824,22,22767.66031649106,0.08957975830677646,0,35,0,0,-35
7825,38,28538.8218441804,0.12121270044859796,1,169,11642,1461,12934
7826,30,37373.831322640515,0.10860070303706142,1,1440,10525,2195,11280
7827,48,27664.45486123561,0.023898883993945966,1,579,5526,1367,6314
7828,63,22609.231096481217,0.18124876384246175,1,185,9123,1488,10426
7829,31,22775.90774594835,0.01584979154131603,1,1685,5255,4446,8016
7830,20,25271.85475369885,0.0038194710774959485,1,93,36637,1999,38543
7831,54,20085.749380705747,0.047918411120405006,1,249,34627,1931,36309
7832,24,20588.69323543002,0.3094698119097506,0,0,0,0,0
7833,42,20129.06689316753,0.07176382807205355,1,977,14842,1883,15748
7834,21,20213.680005827995,0.10831209159282758,1,428,10283,1860,11715
7835,52,21045.940537496714,0.040656396959208314,1,1087,8321,1400,8634
7836,46,47990.531303375596,0.03541682937833322,1,190,7017,1731,8558
7837,31,22831.098746910444,0.029626881601365822,1,814,6582,2244,8012
7838,24,21276.806799719285,0.021958512489759736,0,65,0,0,-65
7839,51,20294.93961962075,0.15074378636303337,1,48,7356,2063,9371
7840,26,21655.67581094014,0.24503663214963692,0,31,0,0,-31
7841,42,21433.562401284507,0.01683669315504579,1,101,5369,2107,7375
7842,43,30607.062573137555,0.37079633590522504,1,695,6594,1435,7334
7843,25,52411.74134588208,0.10157673148108118,0,137,0,0,-137
7844,61,30712.750354256565,0.0038978583976101537,1,602,5842,1769,7009
7845,28,43661.11147964375,0.3844638681143779,0,89,0,0,-89
7846,56,20836.21347521905,0.08657667983865329,0,14,0,0,-14
7847,24,42175.031772651404,0.035239647668507734,1,161,17896,2358,20093
7848,38,24074.025814375287,0.007361894024801094,1,1844,6523,2024,6703
7849,65,20675.20321637372,0.014208319260625902,1,377,11241,2189,13053
7850,43,22571.759530684656,0.04281522421222962,0,2,0,0,-2
7851,33,25379.194780955117,0.024806622121506517,1,118,6046,1344,7272
7852,47,24846.4633173775,0.2343664616112594,1,165,9847,1453,11135
7853,19,25061.863412531144,0.5801462091491245,1,39,13279,1404,14644
7854,26,24253.45862636603,0.20308017169595333,1,26,6951,2033,8958
7855,62,43382.16801207435,0.060797572712813115,1,96,9598,2404,11906
7856,53,50040.33802629573,0.05705137072659103,0,37,0,0,-37
7857,74,21152.131779579016,0.2631084833580522,1,40,19775,1420,21155
7858,38,26746.24877594318,0.026591473421294306,1,147,6723,5802,12378
7859,54,35938.53266241123,0.31129007561072725,1,145,5977,1835,7667
7860,64,23377.484463158868,0.03451183563687474,1,868,5635,2069,6836
7861,63,28790.329815068988,0.09709713461674442,1,1418,8691,2438,9711
7862,21,28777.769373789564,0.11452740221147532,1,43,7163,2236,9356
7863,54,32810.46668061634,0.2395872722725589,1,681,9077,1787,10183
7864,29,24027.693559488256,0.03711467324687715,1,588,6667,2314,8393
7865,33,21884.118078897634,0.05727614249747753,0,3,0,0,-3
7866,50,39119.93899219462,0.03905702730656107,1,17,10707,3797,14487
7867,72,22199.98768399388,0.1252690641793963,1,204,8343,1358,9497
7868,19,28641.26308608745,0.22784833524970818,1,252,7109,1769,8626
7869,36,23475.790539780493,0.13183825223050155,1,422,7619,1342,8539
7870,18,78241.43441154149,0.24387366352995746,0,243,0,0,-243
7871,26,74552.76816834723,0.3052070386910332,1,56,7491,1425,8860
7872,18,23363.878614546695,0.16681919541791454,0,6,0,0,-6
7873,22,20429.17363601358,0.0011322467141813815,1,705,12173,2136,13604
7874,19,21358.013722619355,0.14062661754540012,1,263,5833,1624,7194
7875,26,38847.59249324415,0.007584556199819978,1,108,5542,1993,7427
7876,60,57298.50737180975,0.18821078967262864,1,144,6149,1422,7427
7877,20,23404.209342811657,0.012436708178261315,1,27,43283,3554,46810
7878,41,23810.785968227076,0.053334500608417754,1,301,5658,2802,8159
7879,19,31997.578128351157,0.013911262444367354,1,364,8607,1787,10030
7880,38,23553.520068026613,0.01754945199752215,1,481,46825,1376,47720
7881,34,24661.31987430158,0.17435273475682347,1,443,9389,1523,10469
7882,42,22525.32147048628,0.12753941640120944,1,522,5867,1452,6797
7883,29,20356.282581154224,0.03150009441001689,0,37,0,0,-37
7884,57,22623.379168814874,0.2329675216587681,1,65,5624,2123,7682
7885,69,34655.461203711144,0.15840220380846404,1,1635,6065,1854,6284
7886,25,24218.57531753691,0.026326097423578568,1,2881,7347,1474,5940
7887,72,20599.17497659709,0.2186628681817259,1,268,13558,2144,15434
7888,26,20965.468365917193,0.1400532353616923,1,50,8231,1355,9536
7889,18,24135.603273206467,0.03775565216707327,1,359,7044,1510,8195
7890,43,20351.40837546555,0.1871720022545297,1,680,6011,2113,7444
7891,29,20184.3815314349,0.11959050907927858,1,767,8411,2177,9821
7892,60,32909.100375341615,0.07046527014737315,1,503,6392,1652,7541
7893,67,24063.901929573683,0.26542833492349915,0,22,0,0,-22
7894,25,29279.78251184795,0.05402725738790119,1,307,8166,1757,9616
7895,26,26103.33330685657,0.23122455507103898,1,1005,6984,3472,9451
7896,64,27413.324163044283,0.03119436314791171,1,160,5919,1797,7556
7897,52,28247.736480797706,0.05952554080288737,1,613,8520,1523,9430
7898,42,25120.44170370957,0.06087448889558808,1,200,7424,1441,8665
7899,39,23059.777090448853,0.011136856227257567,1,387,5311,3899,8823
7900,20,29748.127602299857,0.12867790868914056,1,472,6401,2229,8158
7901,47,21029.080198425992,0.04179210544697832,0,141,0,0,-141
7902,22,29188.56797604496,0.35777701642999404,1,687,28749,1621,29683
7903,20,126528.71911255024,0.048164615070990076,0,32,0,0,-32
7904,18,25971.850206873172,0.41475887256956606,0,7,0,0,-7
7905,30,21752.683686556134,0.04481455438099752,1,500,8200,2304,10004
7906,58,21520.788738013995,0.22328711581069763,1,1684,19591,1862,19769
7907,29,20432.68715954922,0.019100799538123665,0,79,0,0,-79
7908,25,23751.91733381794,0.3626994392795058,0,90,0,0,-90
7909,29,23815.7861157538,0.038083179974176366,1,296,8725,2146,10575
7910,50,44454.3778297149,0.06567007358622651,1,102,12304,1506,13708
7911,36,24771.068871984124,0.14528398362445613,1,142,6561,1374,7793
7912,20,26727.1221642662,0.05131366233142836,1,457,11214,1459,12216
7913,56,26619.10643281701,0.1084818159766084,1,191,12015,1631,13455
7914,67,44631.21321850451,0.0689275387425339,1,254,21500,2892,24138
7915,30,20193.977250324184,0.24588828664048987,1,117,5336,1929,7148
7916,57,20191.458238806765,0.018307225027413835,1,680,6252,1361,6933
7917,34,54748.68407268607,0.1857982941071415,1,1271,5338,1571,5638
