ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
19911,1,1,269,1340,1071
19912,0,0,26,0,-26
19913,1,1,168,2202,2034
19914,1,1,62,1292,1230
19915,1,0,34,0,-34
19916,1,0,54,0,-54
19917,1,0,65,0,-65
19918,0,0,79,0,-79
19919,1,0,65,0,-65
19920,0,0,8,0,-8
19921,0,0,75,0,-75
19922,0,0,63,0,-63
19923,0,0,80,0,-80
19924,1,1,318,1820,1502
19925,0,0,36,0,-36
19926,1,1,1615,1310,-305
19927,0,0,17,0,-17
19928,1,0,17,0,-17
19929,1,1,257,1260,1003
19930,0,0,61,0,-61
19931,0,0,40,0,-40
19932,1,1,113,1854,1741
19933,1,0,29,0,-29
19934,0,0,35,0,-35
19935,1,0,22,0,-22
19936,1,1,81,1398,1317
19937,0,0,30,0,-30
19938,1,1,196,2207,2011
19939,1,0,69,0,-69
19940,1,0,23,0,-23
19941,1,0,8,0,-8
19942,0,0,52,0,-52
19943,1,0,77,0,-77
19944,1,0,5,0,-5
19945,1,0,86,0,-86
19946,1,0,76,0,-76
19947,1,1,1852,1446,-406
19948,1,0,8,0,-8
19949,1,1,814,2339,1525
19950,0,0,17,0,-17
19951,1,1,255,1241,986
19952,1,1,290,3034,2744
19953,0,0,29,0,-29
19954,0,0,8,0,-8
19955,0,0,20,0,-20
19956,0,0,107,0,-107
19957,1,1,271,1232,961
19958,1,1,129,1518,1389
19959,0,0,21,0,-21
19960,1,1,370,1332,962
19961,0,0,43,0,-43
19962,1,1,329,1964,1635
19963,1,1,194,1906,1712
19964,1,1,635,1910,1275
19965,0,0,16,0,-16
19966,0,0,1,0,-1
19967,0,0,112,0,-112
19968,0,0,15,0,-15
19969,1,1,101,1426,1325
19970,0,0,271,0,-271
19971,1,0,76,0,-76
19972,1,1,1351,1519,168
19973,1,1,57,1254,1197
19974,0,0,39,0,-39
19975,1,1,208,1294,1086
19976,0,0,96,0,-96
19977,1,1,801,1497,696
19978,0,0,74,0,-74
19979,0,0,98,0,-98
19980,1,0,9,0,-9
19981,0,0,78,0,-78
19982,1,0,61,0,-61
19983,1,1,586,1373,787
19984,1,0,9,0,-9
19985,0,0,43,0,-43
19986,0,0,19,0,-19
19987,1,1,396,1564,1168
19988,0,0,27,0,-27
19989,1,1,108,1750,1642
19990,0,0,27,0,-27
19991,0,0,22,0,-22
19992,1,1,2674,2383,-291
19993,1,1,633,1918,1285
19994,1,0,45,0,-45
19995,0,0,1,0,-1
19996,1,1,1153,1286,133
19997,0,0,17,0,-17
19998,0,0,53,0,-53
19999,1,1,969,1815,846
20000,1,1,127,1477,1350
20001,1,0,184,0,-184
20002,1,1,251,1592,1341
20003,1,0,7,0,-7
20004,0,0,77,0,-77
20005,1,0,0,0,0
20006,0,0,58,0,-58
20007,0,0,27,0,-27
20008,1,1,905,1319,414
20009,0,0,8,0,-8
20010,1,0,52,0,-52
20011,0,0,130,0,-130
20012,1,1,1034,1291,257
20013,0,0,61,0,-61
20014,1,1,292,1232,940
20015,1,0,57,0,-57
20016,0,0,10,0,-10
20017,0,0,50,0,-50
20018,1,1,131,2218,2087
20019,1,1,728,1908,1180
20020,1,0,50,0,-50
20021,1,1,148,1324,1176
20022,0,0,29,0,-29
20023,1,1,50,1744,1694
20024,1,1,668,1292,624
20025,1,1,390,1231,841
20026,1,1,133,1377,1244
20027,0,0,22,0,-22
20028,1,0,129,0,-129
20029,1,0,22,0,-22
20030,1,1,94,1244,1150
20031,1,1,264,1779,1515
20032,1,0,15,0,-15
20033,0,0,11,0,-11
20034,1,1,100,1746,1646
20035,1,1,914,1346,432
20036,1,1,573,1576,1003
20037,1,0,147,0,-147
20038,1,1,454,2261,1807
20039,1,1,281,1619,1338
20040,1,0,2,0,-2
20041,1,0,219,0,-219
20042,1,1,373,1491,1118
20043,0,0,100,0,-100
20044,1,0,24,0,-24
20045,0,0,44,0,-44
20046,0,0,4,0,-4
20047,1,1,264,1216,952
20048,1,0,16,0,-16
20049,0,0,179,0,-179
20050,1,1,748,1517,769
20051,0,0,23,0,-23
20052,1,0,14,0,-14
20053,1,0,10,0,-10
20054,1,1,388,1396,1008
20055,1,1,224,1250,1026
20056,1,0,25,0,-25
20057,0,0,29,0,-29
20058,0,0,74,0,-74
20059,0,0,64,0,-64
20060,1,1,181,1346,1165
20061,1,1,551,1221,670
20062,1,0,11,0,-11
20063,1,1,116,1349,1233
20064,0,0,73,0,-73
20065,1,1,237,1207,970
20066,1,0,38,0,-38
20067,0,0,7,0,-7
20068,1,1,203,1260,1057
20069,0,0,76,0,-76
20070,0,0,21,0,-21
20071,0,0,9,0,-9
20072,1,1,1496,2540,1044
20073,0,0,23,0,-23
20074,0,0,34,0,-34
20075,0,0,14,0,-14
20076,0,0,46,0,-46
20077,0,0,15,0,-15
20078,1,1,224,3161,2937
20079,1,1,406,1339,933
20080,0,0,236,0,-236
20081,1,0,10,0,-10
20082,1,1,1462,1564,102
20083,1,0,78,0,-78
20084,1,1,1068,1773,705
20085,0,0,13,0,-13
20086,0,0,16,0,-16
20087,1,0,13,0,-13
20088,1,0,7,0,-7
20089,1,0,12,0,-12
20090,1,0,41,0,-41
20091,0,0,76,0,-76
20092,1,0,5,0,-5
20093,1,0,7,0,-7
20094,1,1,203,1292,1089
20095,1,1,294,1310,1016
20096,1,0,44,0,-44
20097,1,0,25,0,-25
20098,1,1,120,1321,1201
20099,1,1,350,1298,948
20100,1,1,2627,1374,-1253
20101,0,0,2,0,-2
20102,1,1,184,1562,1378
20103,0,0,26,0,-26
20104,1,1,2561,1286,-1275
20105,1,0,64,0,-64
20106,0,0,66,0,-66
20107,1,0,10,0,-10
20108,0,0,6,0,-6
20109,0,0,0,0,0
20110,1,1,549,1672,1123
20111,0,0,4,0,-4
20112,1,1,1367,1304,-63
20113,0,0,24,0,-24
20114,1,1,148,1319,1171
20115,1,1,143,1320,1177
20116,1,1,2166,2129,-37
20117,1,0,117,0,-117
20118,1,1,889,1274,385
20119,1,0,15,0,-15
20120,1,1,150,1538,1388
20121,1,1,768,1317,549
20122,0,0,45,0,-45
20123,0,0,50,0,-50
20124,0,0,75,0,-75
20125,1,1,2572,1886,-686
20126,1,1,934,1314,380
20127,0,0,61,0,-61
20128,0,0,74,0,-74
20129,1,0,24,0,-24
20130,0,0,100,0,-100
20131,0,0,33,0,-33
20132,1,0,44,0,-44
20133,1,0,57,0,-57
20134,0,0,87,0,-87
20135,1,1,123,1710,1587
20136,1,1,257,1668,1411
20137,0,0,70,0,-70
20138,0,0,7,0,-7
20139,1,0,68,0,-68
20140,0,0,105,0,-105
20141,0,0,2,0,-2
20142,1,0,18,0,-18
20143,0,0,167,0,-167
20144,1,0,76,0,-76
20145,0,0,15,0,-15
20146,0,0,3,0,-3
20147,0,0,24,0,-24
20148,1,0,75,0,-75
20149,0,0,54,0,-54
20150,0,0,97,0,-97
20151,1,0,30,0,-30
20152,1,0,4,0,-4
20153,0,0,9,0,-9
20154,1,0,3,0,-3
20155,0,0,18,0,-18
20156,1,1,507,1388,881
20157,1,1,1033,1502,469
20158,1,0,9,0,-9
20159,0,0,41,0,-41
20160,1,1,539,1301,762
20161,1,1,57,1278,1221
20162,1,0,14,0,-14
20163,1,1,395,2117,1722
20164,1,1,197,1495,1298
20165,0,0,0,0,0
20166,0,0,31,0,-31
20167,1,0,16,0,-16
20168,0,0,3,0,-3
20169,0,0,14,0,-14
20170,0,0,30,0,-30
20171,0,0,187,0,-187
20172,0,0,12,0,-12
20173,0,0,17,0,-17
20174,0,0,40,0,-40
20175,1,0,63,0,-63
20176,1,1,456,1436,980
20177,1,0,2,0,-2
20178,1,1,49,1570,1521
20179,0,0,7,0,-7
20180,0,0,3,0,-3
20181,1,1,612,1304,692
20182,1,0,25,0,-25
20183,0,0,41,0,-41
20184,0,0,33,0,-33
20185,1,1,263,1403,1140
20186,0,0,81,0,-81
20187,0,0,13,0,-13
20188,1,0,123,0,-123
20189,1,1,293,1226,933
20190,1,0,13,0,-13
20191,1,1,503,1212,709
20192,1,0,53,0,-53
20193,0,0,20,0,-20
20194,1,0,13,0,-13
20195,1,0,54,0,-54
20196,0,0,27,0,-27
20197,1,0,67,0,-67
20198,1,1,925,1945,1020
20199,0,0,1,0,-1
20200,1,1,939,1602,663
20201,1,1,179,1268,1089
20202,1,0,58,0,-58
20203,0,0,8,0,-8
20204,0,0,7,0,-7
20205,0,0,49,0,-49
20206,0,0,206,0,-206
20207,1,0,73,0,-73
20208,0,0,24,0,-24
20209,1,1,398,1954,1556
20210,1,0,25,0,-25
20211,0,0,10,0,-10
20212,0,0,23,0,-23
20213,0,0,7,0,-7
20214,1,1,1501,1666,165
20215,1,0,7,0,-7
20216,0,0,26,0,-26
20217,1,1,304,1338,1034
20218,1,1,821,1414,593
20219,1,1,616,1548,932
20220,1,1,736,1545,809
20221,1,1,1979,1916,-63
20222,1,0,13,0,-13
20223,0,0,7,0,-7
20224,0,0,20,0,-20
20225,0,0,75,0,-75
20226,1,0,26,0,-26
20227,1,1,2125,1388,-737
20228,0,0,13,0,-13
20229,1,0,92,0,-92
20230,1,0,5,0,-5
20231,0,0,52,0,-52
20232,1,1,250,1332,1082
20233,1,1,186,1911,1725
20234,1,1,1382,1384,2
20235,0,0,1,0,-1
20236,1,1,739,1997,1258
20237,0,0,30,0,-30
20238,0,0,50,0,-50
20239,1,0,9,0,-9
20240,0,0,41,0,-41
20241,1,0,24,0,-24
20242,1,0,123,0,-123
20243,0,0,84,0,-84
20244,1,0,67,0,-67
20245,1,1,434,1610,1176
20246,0,0,6,0,-6
20247,1,1,456,1542,1086
20248,0,0,12,0,-12
20249,1,1,19,1542,1523
20250,1,0,5,0,-5
20251,1,0,53,0,-53
20252,1,0,151,0,-151
20253,0,0,28,0,-28
20254,1,0,20,0,-20
20255,1,0,19,0,-19
20256,1,1,192,1303,1111
20257,1,1,344,1366,1022
20258,1,1,512,1244,732
20259,1,1,113,1513,1400
20260,0,0,22,0,-22
20261,0,0,1,0,-1
20262,0,0,39,0,-39
20263,0,0,80,0,-80
20264,1,0,2,0,-2
20265,0,0,16,0,-16
20266,0,0,58,0,-58
20267,1,1,973,1422,449
20268,1,1,285,1605,1320
20269,1,1,659,1401,742
20270,0,0,8,0,-8
20271,0,0,38,0,-38
20272,0,0,49,0,-49
20273,1,0,17,0,-17
20274,1,1,664,1333,669
20275,1,0,14,0,-14
20276,1,1,171,1256,1085
20277,1,1,486,1561,1075
20278,0,0,32,0,-32
20279,0,0,38,0,-38
20280,0,0,8,0,-8
20281,1,0,155,0,-155
20282,1,1,597,2137,1540
20283,0,0,27,0,-27
20284,0,0,79,0,-79
20285,1,1,653,1216,563
20286,0,0,0,0,0
20287,1,1,414,1356,942
20288,1,1,158,1767,1609
20289,0,0,108,0,-108
20290,1,1,415,1458,1043
20291,0,0,25,0,-25
20292,1,1,1241,1352,111
20293,1,1,234,1303,1069
20294,1,1,121,1346,1225
20295,0,0,39,0,-39
20296,0,0,67,0,-67
20297,1,1,111,1331,1220
20298,0,0,391,0,-391
20299,1,0,169,0,-169
20300,0,0,18,0,-18
20301,1,1,1822,1272,-550
20302,1,0,136,0,-136
20303,0,0,104,0,-104
20304,0,0,36,0,-36
20305,0,0,27,0,-27
20306,0,0,16,0,-16
20307,1,0,21,0,-21
20308,1,0,6,0,-6
20309,1,0,2,0,-2
20310,0,0,2,0,-2
20311,1,1,490,1299,809
20312,1,0,58,0,-58
20313,0,0,4,0,-4
20314,1,1,196,1327,1131
20315,1,1,148,5229,5081
20316,1,0,43,0,-43
20317,1,0,8,0,-8
20318,1,0,98,0,-98
20319,1,0,16,0,-16
20320,1,1,74,1760,1686
20321,0,0,40,0,-40
20322,0,0,30,0,-30
20323,1,1,1085,1413,328
20324,0,0,4,0,-4
20325,1,0,19,0,-19
20326,1,1,186,1208,1022
20327,0,0,73,0,-73
20328,1,0,184,0,-184
20329,1,1,184,1434,1250
20330,1,1,95,2154,2059
20331,1,1,2137,1285,-852
20332,1,0,9,0,-9
20333,1,1,374,1795,1421
20334,1,1,552,2692,2140
20335,1,1,816,1731,915
20336,1,1,273,1672,1399
20337,0,0,44,0,-44
20338,1,0,1,0,-1
20339,0,0,11,0,-11
20340,1,0,12,0,-12
20341,1,0,20,0,-20
20342,1,0,0,0,0
20343,0,0,62,0,-62
20344,0,0,11,0,-11
20345,0,0,7,0,-7
20346,1,0,136,0,-136
20347,1,1,460,1232,772
20348,0,0,7,0,-7
20349,1,1,791,1221,430
20350,1,0,137,0,-137
20351,1,0,51,0,-51
20352,1,0,2,0,-2
20353,0,0,5,0,-5
20354,1,1,104,1752,1648
20355,1,0,61,0,-61
20356,0,0,15,0,-15
20357,1,1,402,2053,1651
20358,0,0,109,0,-109
20359,0,0,8,0,-8
20360,0,0,19,0,-19
20361,1,1,183,1317,1134
20362,0,0,100,0,-100
20363,0,0,58,0,-58
20364,0,0,7,0,-7
20365,1,1,680,2178,1498
20366,1,1,533,1282,749
20367,1,0,157,0,-157
20368,1,0,107,0,-107
20369,1,0,46,0,-46
20370,0,0,116,0,-116
20371,0,0,115,0,-115
20372,1,0,75,0,-75
20373,0,0,86,0,-86
20374,1,0,82,0,-82
20375,0,0,62,0,-62
20376,1,0,83,0,-83
20377,0,0,13,0,-13
20378,1,0,53,0,-53
20379,0,0,17,0,-17
20380,1,0,12,0,-12
20381,1,1,182,1333,1151
20382,1,1,1011,1350,339
20383,0,0,10,0,-10
20384,1,0,19,0,-19
20385,0,0,24,0,-24
20386,1,0,102,0,-102
20387,0,0,18,0,-18
20388,1,1,261,2262,2001
20389,1,1,1815,1288,-527
20390,1,0,10,0,-10
20391,1,1,315,1292,977
20392,0,0,43,0,-43
20393,0,0,24,0,-24
20394,1,1,313,1248,935
20395,0,0,24,0,-24
20396,1,0,57,0,-57
20397,0,0,26,0,-26
20398,1,1,294,1321,1027
20399,0,0,95,0,-95
20400,1,1,237,1466,1229
20401,1,0,23,0,-23
20402,1,1,636,1279,643
20403,0,0,35,0,-35
20404,1,1,159,1515,1356
20405,1,0,15,0,-15
20406,1,1,150,1786,1636
20407,0,0,21,0,-21
20408,1,1,869,1246,377
20409,1,0,144,0,-144
20410,1,1,619,1354,735
20411,1,0,24,0,-24
20412,0,0,36,0,-36
20413,1,0,112,0,-112
20414,0,0,67,0,-67
20415,0,0,67,0,-67
20416,1,0,24,0,-24
20417,0,0,77,0,-77
20418,0,0,131,0,-131
20419,1,0,49,0,-49
20420,1,0,14,0,-14
20421,1,1,123,1503,1380
20422,1,1,87,1206,1119
20423,0,0,48,0,-48
20424,1,1,196,1414,1218
20425,0,0,35,0,-35
20426,0,0,44,0,-44
20427,0,0,34,0,-34
20428,1,0,0,0,0
20429,1,0,64,0,-64
20430,1,1,344,1425,1081
20431,0,0,152,0,-152
20432,1,0,6,0,-6
20433,1,0,52,0,-52
20434,1,0,19,0,-19
20435,0,0,42,0,-42
20436,0,0,9,0,-9
20437,1,1,1179,1234,55
20438,1,0,8,0,-8
20439,0,0,20,0,-20
20440,0,0,11,0,-11
20441,1,0,13,0,-13
20442,0,0,86,0,-86
20443,1,1,277,1582,1305
20444,0,0,120,0,-120
20445,1,0,19,0,-19
20446,1,0,43,0,-43
20447,1,1,361,1280,919
20448,1,0,7,0,-7
20449,0,0,51,0,-51
20450,1,0,140,0,-140
20451,1,0,6,0,-6
20452,1,1,2190,1803,-387
20453,1,1,1648,1685,37
20454,0,0,15,0,-15
20455,1,0,23,0,-23
20456,1,1,221,1247,1026
20457,1,1,699,1632,933
20458,0,0,22,0,-22
20459,1,1,991,1211,220
20460,1,0,24,0,-24
20461,1,0,60,0,-60
20462,1,1,894,1303,409
20463,1,1,58,1548,1490
20464,1,0,206,0,-206
20465,1,0,24,0,-24
20466,1,0,11,0,-11
20467,0,0,15,0,-15
20468,1,0,21,0,-21
20469,1,1,461,2154,1693
20470,1,1,1051,1402,351
20471,0,0,100,0,-100
20472,1,1,537,1364,827
20473,1,1,1121,1750,629
20474,1,1,733,1656,923
20475,1,0,30,0,-30
20476,0,0,27,0,-27
20477,1,1,138,1389,1251
20478,1,1,343,1305,962
20479,0,0,14,0,-14
20480,0,0,177,0,-177
20481,0,0,41,0,-41
20482,1,0,15,0,-15
20483,0,0,64,0,-64
20484,1,0,135,0,-135
20485,1,0,1,0,-1
20486,1,1,655,1544,889
20487,0,0,25,0,-25
20488,1,0,78,0,-78
20489,0,0,17,0,-17
20490,1,1,618,1263,645
20491,0,0,40,0,-40
20492,1,1,152,2726,2574
20493,1,1,106,1600,1494
20494,1,1,42,1468,1426
20495,0,0,56,0,-56
20496,1,0,32,0,-32
20497,1,1,562,1246,684
20498,1,0,40,0,-40
20499,1,1,232,1564,1332
20500,1,1,260,1693,1433
20501,1,1,297,1396,1099
20502,1,0,46,0,-46
20503,0,0,133,0,-133
20504,0,0,2,0,-2
20505,1,1,1403,1641,238
20506,0,0,54,0,-54
20507,1,0,12,0,-12
20508,0,0,106,0,-106
20509,1,1,63,1344,1281
20510,0,0,26,0,-26
20511,1,0,61,0,-61
20512,1,0,20,0,-20
20513,1,0,137,0,-137
20514,0,0,77,0,-77
20515,0,0,256,0,-256
20516,1,1,1275,1479,204
20517,1,0,106,0,-106
20518,1,0,119,0,-119
20519,0,0,24,0,-24
20520,0,0,42,0,-42
20521,1,1,835,1701,866
20522,1,1,302,1249,947
20523,1,0,1,0,-1
20524,1,1,170,1905,1735
20525,0,0,51,0,-51
20526,0,0,14,0,-14
20527,0,0,4,0,-4
20528,1,0,21,0,-21
20529,1,0,79,0,-79
20530,0,0,6,0,-6
20531,0,0,139,0,-139
20532,1,1,1665,1589,-76
20533,1,1,1235,1221,-14
20534,1,1,181,1485,1304
20535,1,1,620,2303,1683
20536,0,0,2,0,-2
20537,1,1,229,1349,1120
20538,1,0,35,0,-35
20539,0,0,73,0,-73
20540,1,0,22,0,-22
20541,1,1,117,2210,2093
20542,1,0,56,0,-56
20543,1,0,0,0,0
20544,1,0,12,0,-12
20545,0,0,31,0,-31
20546,1,1,103,1724,1621
20547,0,0,4,0,-4
20548,0,0,29,0,-29
20549,0,0,46,0,-46
20550,0,0,22,0,-22
20551,0,0,40,0,-40
20552,0,0,37,0,-37
20553,1,1,549,1394,845
20554,1,0,13,0,-13
20555,1,1,337,1465,1128
20556,1,1,117,1445,1328
20557,0,0,13,0,-13
20558,0,0,11,0,-11
20559,1,1,149,1565,1416
20560,1,0,72,0,-72
20561,1,1,59,1322,1263
20562,1,0,12,0,-12
20563,1,0,2,0,-2
20564,0,0,67,0,-67
20565,0,0,93,0,-93
20566,1,1,411,1575,1164
20567,0,0,64,0,-64
20568,1,0,277,0,-277
20569,1,1,262,1389,1127
20570,0,0,82,0,-82
20571,1,1,86,2345,2259
20572,1,0,55,0,-55
20573,1,0,35,0,-35
20574,0,0,173,0,-173
20575,0,0,80,0,-80
20576,1,1,50,1287,1237
20577,1,0,58,0,-58
20578,1,0,63,0,-63
20579,0,0,96,0,-96
20580,0,0,149,0,-149
20581,1,0,120,0,-120
20582,1,0,62,0,-62
20583,0,0,19,0,-19
20584,1,1,144,1633,1489
20585,0,0,72,0,-72
20586,0,0,20,0,-20
20587,1,1,101,3534,3433
20588,0,0,92,0,-92
20589,1,1,248,1202,954
20590,0,0,28,0,-28
20591,0,0,1,0,-1
20592,1,0,157,0,-157
20593,1,1,29,1341,1312
20594,1,1,188,1463,1275
20595,1,0,15,0,-15
20596,0,0,1,0,-1
20597,1,1,47,1215,1168
20598,1,1,464,2427,1963
20599,1,0,11,0,-11
20600,0,0,52,0,-52
20601,1,0,141,0,-141
20602,1,0,69,0,-69
20603,0,0,2,0,-2
20604,0,0,10,0,-10
20605,0,0,37,0,-37
20606,1,0,29,0,-29
20607,1,0,18,0,-18
20608,1,1,1330,1213,-117
20609,1,0,25,0,-25
20610,1,0,70,0,-70
20611,1,0,21,0,-21
20612,1,1,185,1209,1024
20613,0,0,148,0,-148
20614,0,0,20,0,-20
20615,0,0,58,0,-58
20616,1,1,140,1878,1738
20617,1,1,244,1421,1177
20618,1,0,0,0,0
20619,0,0,9,0,-9
20620,1,0,14,0,-14
20621,0,0,24,0,-24
20622,0,0,20,0,-20
20623,0,0,21,0,-21
20624,1,0,2,0,-2
20625,1,1,59,1309,1250
20626,0,0,140,0,-140
20627,0,0,14,0,-14
20628,1,0,2,0,-2
20629,0,0,158,0,-158
20630,1,1,76,1306,1230
20631,0,0,52,0,-52
20632,1,0,75,0,-75
20633,1,0,1,0,-1
20634,1,0,20,0,-20
20635,0,0,9,0,-9
20636,1,0,93,0,-93
20637,0,0,48,0,-48
20638,0,0,56,0,-56
20639,1,0,1,0,-1
20640,1,1,137,1385,1248
20641,1,1,1770,1269,-501
20642,1,1,688,1880,1192
20643,1,0,85,0,-85
20644,1,1,336,1223,887
20645,0,0,9,0,-9
20646,1,0,18,0,-18
20647,0,0,109,0,-109
20648,1,1,305,1864,1559
20649,0,0,14,0,-14
20650,1,0,28,0,-28
20651,1,1,61,1546,1485
20652,1,1,131,1519,1388
20653,0,0,28,0,-28
20654,1,1,156,1413,1257
20655,1,0,4,0,-4
20656,0,0,6,0,-6
20657,1,0,22,0,-22
20658,0,0,71,0,-71
20659,0,0,109,0,-109
20660,1,0,125,0,-125
20661,0,0,30,0,-30
20662,1,0,6,0,-6
20663,1,1,14,1806,1792
20664,0,0,40,0,-40
20665,1,1,1109,1294,185
20666,1,1,75,1380,1305
20667,0,0,3,0,-3
20668,0,0,28,0,-28
20669,1,0,12,0,-12
20670,1,1,137,1754,1617
20671,0,0,5,0,-5
20672,0,0,24,0,-24
20673,1,1,262,1208,946
20674,1,0,65,0,-65
20675,1,1,325,1316,991
20676,0,0,12,0,-12
20677,1,1,110,4633,4523
20678,0,0,12,0,-12
20679,1,1,574,1333,759
20680,1,0,0,0,0
20681,1,1,414,1842,1428
20682,1,1,452,1433,981
20683,0,0,7,0,-7
20684,0,0,54,0,-54
20685,0,0,37,0,-37
20686,0,0,4,0,-4
20687,1,0,71,0,-71
20688,0,0,42,0,-42
20689,1,0,28,0,-28
20690,0,0,8,0,-8
20691,1,0,30,0,-30
20692,1,1,597,1419,822
20693,1,1,445,1580,1135
20694,1,0,30,0,-30
20695,0,0,45,0,-45
20696,0,0,12,0,-12
20697,1,0,122,0,-122
20698,0,0,12,0,-12
20699,1,1,211,1741,1530
20700,1,0,21,0,-21
20701,1,0,27,0,-27
20702,0,0,18,0,-18
20703,1,0,184,0,-184
20704,1,0,49,0,-49
20705,0,0,18,0,-18
20706,1,0,14,0,-14
20707,0,0,44,0,-44
20708,1,1,75,1381,1306
20709,1,0,30,0,-30
20710,1,1,136,1371,1235
20711,1,0,111,0,-111
20712,0,0,73,0,-73
20713,1,1,1565,1272,-293
20714,1,0,46,0,-46
20715,1,0,52,0,-52
20716,1,0,12,0,-12
20717,1,1,1208,1494,286
20718,1,1,899,1551,652
20719,1,1,174,1414,1240
20720,1,0,150,0,-150
20721,1,1,183,1235,1052
20722,0,0,36,0,-36
20723,1,1,287,2214,1927
20724,1,1,166,2222,2056
20725,1,1,197,1258,1061
20726,1,1,250,1258,1008
20727,1,0,11,0,-11
20728,0,0,18,0,-18
20729,0,0,7,0,-7
20730,1,0,1,0,-1
20731,1,1,68,1214,1146
20732,1,1,89,1648,1559
20733,1,1,389,1755,1366
20734,1,1,400,1978,1578
20735,0,0,69,0,-69
20736,1,0,21,0,-21
20737,0,0,9,0,-9
20738,1,0,28,0,-28
20739,1,0,12,0,-12
20740,1,0,52,0,-52
20741,1,1,356,1846,1490
20742,1,1,500,1211,711
20743,1,0,2,0,-2
20744,1,1,281,1486,1205
20745,1,1,74,1251,1177
20746,0,0,45,0,-45
20747,1,0,46,0,-46
20748,0,0,22,0,-22
20749,1,1,348,2759,2411
20750,1,1,515,1793,1278
20751,1,0,95,0,-95
20752,0,0,127,0,-127
20753,0,0,27,0,-27
20754,1,0,62,0,-62
20755,1,1,36,1849,1813
20756,1,0,19,0,-19
20757,0,0,57,0,-57
20758,0,0,13,0,-13
20759,1,0,82,0,-82
20760,1,0,50,0,-50
20761,1,1,475,1442,967
20762,0,0,26,0,-26
20763,0,0,29,0,-29
20764,1,1,1339,1339,0
20765,1,0,41,0,-41
20766,1,1,1107,1323,216
20767,0,0,50,0,-50
20768,1,1,430,2052,1622
20769,1,1,1160,1284,124
20770,1,0,295,0,-295
20771,1,1,883,1294,411
20772,1,0,106,0,-106
20773,1,0,22,0,-22
20774,1,0,13,0,-13
20775,0,0,8,0,-8
20776,1,1,348,1387,1039
20777,1,0,14,0,-14
20778,1,0,22,0,-22
20779,1,1,178,1844,1666
20780,1,0,26,0,-26
20781,1,1,240,1791,1551
20782,0,0,81,0,-81
20783,1,0,79,0,-79
20784,0,0,137,0,-137
20785,0,0,53,0,-53
20786,0,0,65,0,-65
20787,1,1,126,1413,1287
20788,0,0,3,0,-3
20789,1,1,708,1201,493
20790,1,0,63,0,-63
20791,0,0,19,0,-19
20792,0,0,33,0,-33
20793,1,0,45,0,-45
20794,1,0,39,0,-39
20795,1,0,5,0,-5
20796,1,0,76,0,-76
20797,1,1,2292,1598,-694
20798,1,1,349,2171,1822
20799,0,0,31,0,-31
20800,1,0,49,0,-49
20801,1,1,143,1289,1146
20802,0,0,42,0,-42
20803,1,1,1021,1232,211
20804,1,1,229,1417,1188
20805,1,1,570,4060,3490
20806,1,0,2,0,-2
20807,1,0,21,0,-21
20808,1,1,492,1652,1160
20809,0,0,115,0,-115
20810,1,1,38,1410,1372
20811,1,0,87,0,-87
20812,1,0,15,0,-15
20813,0,0,1,0,-1
20814,1,0,10,0,-10
20815,1,1,168,1310,1142
20816,1,1,712,1672,960
20817,1,1,140,1817,1677
20818,1,1,393,1231,838
20819,0,0,61,0,-61
20820,1,0,9,0,-9
20821,0,0,25,0,-25
20822,1,0,1,0,-1
20823,1,0,47,0,-47
20824,1,1,543,1516,973
20825,1,1,2282,1288,-994
20826,0,0,124,0,-124
20827,1,0,64,0,-64
20828,0,0,40,0,-40
20829,1,0,105,0,-105
20830,1,1,1661,1315,-346
20831,0,0,142,0,-142
20832,1,1,1714,1434,-280
20833,0,0,127,0,-127
20834,1,0,24,0,-24
20835,1,1,511,1430,919
20836,1,0,9,0,-9
20837,0,0,25,0,-25
20838,1,0,37,0,-37
20839,0,0,23,0,-23
20840,0,0,33,0,-33
20841,0,0,18,0,-18
20842,1,1,675,1307,632
20843,0,0,79,0,-79
20844,1,1,341,2302,1961
20845,0,0,44,0,-44
20846,1,1,475,1402,927
20847,0,0,108,0,-108
20848,0,0,32,0,-32
20849,1,0,10,0,-10
20850,1,0,191,0,-191
20851,0,0,50,0,-50
20852,1,1,573,2238,1665
20853,0,0,28,0,-28
20854,1,0,63,0,-63
20855,1,0,124,0,-124
20856,1,0,43,0,-43
20857,1,1,279,1389,1110
20858,1,0,15,0,-15
20859,1,0,17,0,-17
20860,0,0,24,0,-24
20861,0,0,118,0,-118
20862,0,0,94,0,-94
20863,0,0,19,0,-19
20864,1,0,5,0,-5
20865,1,1,147,1223,1076
20866,0,0,15,0,-15
20867,1,0,5,0,-5
20868,1,0,13,0,-13
20869,1,1,2061,1229,-832
20870,0,0,12,0,-12
20871,0,0,53,0,-53
20872,1,0,18,0,-18
20873,1,0,91,0,-91
20874,0,0,1,0,-1
20875,1,0,62,0,-62
20876,1,1,127,1202,1075
20877,1,1,1575,1359,-216
20878,0,0,221,0,-221
20879,1,1,482,1333,851
20880,1,0,225,0,-225
20881,1,1,154,1244,1090
20882,0,0,7,0,-7
20883,0,0,46,0,-46
20884,1,1,1876,1534,-342
20885,0,0,82,0,-82
20886,1,1,1274,2132,858
20887,1,0,30,0,-30
20888,1,0,63,0,-63
20889,1,0,160,0,-160
